"iter","threshold","minority_trt_rawlsian","minority_trt_majority","minority_trt_egalitarian","minority_trt_utilitarian"
3,73,0.193588937774984,0.193877551020408,0.173499267935578,0.193958333333333
3,74,0.193588937774984,0.193877551020408,0.173499267935578,0.193958333333333
3,75,0.193588937774984,0.193877551020408,0.173499267935578,0.193958333333333
3,76,0.193588937774984,0.193877551020408,0.173499267935578,0.193958333333333
3,77,0.193588937774984,0.193877551020408,0.173499267935578,0.193958333333333
3,78,0.193588937774984,0.193877551020408,0.17452394157885,0.193958333333333
3,79,0.193588937774984,0.193877551020408,0.180127832655433,0.193958333333333
3,80,0.193588937774984,0.193877551020408,0.186495830791133,0.193958333333333
3,81,0.194605009633911,0.193106401198887,0.193106401198887,0.194605009633911
3,82,0.209225700164745,0.212248865845755,0.178620880642481,0.211125569290826
3,83,0.209225700164745,0.212248865845755,0.178620880642481,0.211125569290826
3,84,0.209225700164745,0.212248865845755,0.178620880642481,0.211125569290826
3,85,0.209225700164745,0.212248865845755,0.178620880642481,0.211125569290826
3,86,0.209225700164745,0.212248865845755,0.18660427025446,0.211125569290826
3,87,0.209225700164745,0.212248865845755,0.196850393700787,0.211125569290826
3,88,0.209143636983965,0.214261344251109,0.207778915046059,0.208120095530536
3,89,0.230069555912253,0.2313705054716,0.192765769739744,0.2296875
3,90,0.230069555912253,0.2313705054716,0.192765769739744,0.2296875
3,91,0.230069555912253,0.2313705054716,0.198900091659028,0.2296875
3,92,0.230069555912253,0.2313705054716,0.216090768437339,0.2296875
3,93,0.226107226107226,0.236013986013986,0.223776223776224,0.227272727272727
3,94,0.273525721455458,0.261764705882353,0.200177147918512,0.265625
3,95,0.273525721455458,0.261764705882353,0.200177147918512,0.265625
3,96,0.409691629955947,0.296812749003984,0.232375979112272,0.366559485530547
3,97,0.409691629955947,0.296812749003984,0.232375979112272,0.366559485530547
3,98,0.432,0.405286343612335,0.151515151515152,0.451127819548872
3,99,NA,0.444444444444444,0.0326530612244898,NA
4,55,0.167169053001758,0.167022211067888,0.163627462978828,0.167022211067888
4,56,0.167169053001758,0.167022211067888,0.163627462978828,0.167022211067888
4,57,0.167169053001758,0.167022211067888,0.163627462978828,0.167022211067888
4,58,0.167169053001758,0.167022211067888,0.163627462978828,0.167022211067888
4,59,0.167169053001758,0.167022211067888,0.163627462978828,0.167022211067888
4,60,0.167169053001758,0.167022211067888,0.163627462978828,0.167022211067888
4,61,0.167169053001758,0.167022211067888,0.163627462978828,0.167022211067888
4,62,0.167169053001758,0.167022211067888,0.163627462978828,0.167022211067888
4,63,0.167169053001758,0.167022211067888,0.163627462978828,0.167022211067888
4,64,0.167169053001758,0.167022211067888,0.163627462978828,0.167022211067888
4,65,0.167169053001758,0.167022211067888,0.163627462978828,0.167022211067888
4,66,0.167169053001758,0.167022211067888,0.163627462978828,0.167022211067888
4,67,0.167169053001758,0.167022211067888,0.165563740791609,0.167022211067888
4,68,0.169177288528389,0.1677610402987,0.16969228788464,0.168791039011201
4,69,0.185399051350794,0.18523102310231,0.173496744542321,0.18523102310231
4,70,0.185399051350794,0.18523102310231,0.173496744542321,0.18523102310231
4,71,0.185399051350794,0.18523102310231,0.173496744542321,0.18523102310231
4,72,0.185399051350794,0.18523102310231,0.173496744542321,0.18523102310231
4,73,0.185399051350794,0.18523102310231,0.173496744542321,0.18523102310231
4,74,0.185399051350794,0.18523102310231,0.173496744542321,0.18523102310231
4,75,0.185399051350794,0.18523102310231,0.173496744542321,0.18523102310231
4,76,0.185399051350794,0.18523102310231,0.173496744542321,0.18523102310231
4,77,0.185399051350794,0.18523102310231,0.173496744542321,0.18523102310231
4,78,0.185399051350794,0.18523102310231,0.173496744542321,0.18523102310231
4,79,0.185399051350794,0.18523102310231,0.175817757009346,0.18523102310231
4,80,0.185399051350794,0.18523102310231,0.183398078102638,0.18523102310231
4,81,0.190875833871315,0.188078330105444,0.191521411663439,0.190230256079191
4,82,0.202743392438943,0.204262295081967,0.148316651501365,0.202698256005265
4,83,0.202743392438943,0.204262295081967,0.153420038535645,0.202698256005265
4,84,0.202743392438943,0.204262295081967,0.15992835209826,0.202698256005265
4,85,0.202743392438943,0.204262295081967,0.167349167349167,0.202698256005265
4,86,0.202743392438943,0.204262295081967,0.174612459783562,0.202698256005265
4,87,0.202743392438943,0.204262295081967,0.184566929133858,0.202698256005265
4,88,0.203002388263391,0.205049471170249,0.195155237120437,0.203002388263391
4,89,0.21699716713881,0.218242865137101,0.17530755711775,0.2165820642978
4,90,0.21699716713881,0.218242865137101,0.17530755711775,0.2165820642978
4,91,0.21699716713881,0.218242865137101,0.180612711476909,0.2165820642978
4,92,0.21699716713881,0.218242865137101,0.196502057613169,0.2165820642978
4,93,0.231082654249127,0.229336437718277,0.231082654249127,0.231082654249127
4,94,0.269058295964126,0.249536178107607,0.171917808219178,0.260230849947534
4,95,0.269058295964126,0.249536178107607,0.19391947411668,0.260230849947534
4,96,0.342245989304813,0.280777537796976,0.242647058823529,0.31358024691358
4,97,0.342245989304813,0.280777537796976,0.242647058823529,0.31358024691358
4,98,0.366071428571429,0.326633165829146,0.102669404517454,0.370967741935484
4,99,NA,NA,0.0448979591836735,NA
5,55,0.162246295604532,0.162246295604532,0.158964432615534,0.162246295604532
5,56,0.162246295604532,0.162246295604532,0.158964432615534,0.162246295604532
5,57,0.162246295604532,0.162246295604532,0.158964432615534,0.162246295604532
5,58,0.162246295604532,0.162246295604532,0.158964432615534,0.162246295604532
5,59,0.162246295604532,0.162246295604532,0.158964432615534,0.162246295604532
5,60,0.162246295604532,0.162246295604532,0.158964432615534,0.162246295604532
5,61,0.162246295604532,0.162246295604532,0.158964432615534,0.162246295604532
5,62,0.162246295604532,0.162246295604532,0.158964432615534,0.162246295604532
5,63,0.162246295604532,0.162246295604532,0.158964432615534,0.162246295604532
5,64,0.162246295604532,0.162246295604532,0.158964432615534,0.162246295604532
5,65,0.162246295604532,0.162246295604532,0.158964432615534,0.162246295604532
5,66,0.162246295604532,0.162246295604532,0.159785653391791,0.162246295604532
5,67,0.162986198243413,0.161731493099122,0.163237139272271,0.162986198243413
5,68,0.166537267080745,0.16213768115942,0.166925465838509,0.164984472049689
5,69,0.181511186154496,0.181645969269627,0.165276724791509,0.181645969269627
5,70,0.181511186154496,0.181645969269627,0.165276724791509,0.181645969269627
5,71,0.181511186154496,0.181645969269627,0.165276724791509,0.181645969269627
5,72,0.181511186154496,0.181645969269627,0.165276724791509,0.181645969269627
5,73,0.181511186154496,0.181645969269627,0.165276724791509,0.181645969269627
5,74,0.181511186154496,0.181645969269627,0.165276724791509,0.181645969269627
5,75,0.181511186154496,0.181645969269627,0.165276724791509,0.181645969269627
5,76,0.181511186154496,0.181645969269627,0.165276724791509,0.181645969269627
5,77,0.181511186154496,0.181645969269627,0.165276724791509,0.181645969269627
5,78,0.181511186154496,0.181645969269627,0.165276724791509,0.181645969269627
5,79,0.181511186154496,0.181645969269627,0.168782965422934,0.181645969269627
5,80,0.181511186154496,0.181645969269627,0.174974358974359,0.181645969269627
5,81,0.182426597582038,0.182426597582038,0.18199481865285,0.182210708117444
5,82,0.200394866732478,0.20215897939156,0.158601469470484,0.201828870019595
5,83,0.200394866732478,0.20215897939156,0.158601469470484,0.201828870019595
5,84,0.200394866732478,0.20215897939156,0.159764826175869,0.201828870019595
5,85,0.200394866732478,0.20215897939156,0.16793893129771,0.201828870019595
5,86,0.200394866732478,0.20215897939156,0.178206251825884,0.201828870019595
5,87,0.200394866732478,0.20215897939156,0.188738597043095,0.201828870019595
5,88,0.201431492842536,0.204498977505112,0.201090661213361,0.203135650988412
5,89,0.201810436634718,0.21301446051168,0.156878202601498,0.204736842105263
5,90,0.201810436634718,0.21301446051168,0.161076604554865,0.204736842105263
5,91,0.201810436634718,0.21301446051168,0.175793833410032,0.204736842105263
5,92,0.201810436634718,0.21301446051168,0.191511387163561,0.204736842105263
5,93,0.220862470862471,0.229020979020979,0.219114219114219,0.223193473193473
5,94,0.317523056653491,0.287755102040816,0.164827586206897,0.297175141242938
5,95,0.317523056653491,0.287755102040816,0.183774834437086,0.297175141242938
5,96,0.312359550561798,0.306695464362851,0.200848656294201,0.301762114537445
5,97,0.312359550561798,0.306695464362851,0.200848656294201,0.301762114537445
5,98,0.424657534246575,0.333333333333333,0.0693877551020408,0.46
5,99,NA,NA,0.0245098039215686,NA
6,55,0.158086388749372,0.158126098970108,0.152412804586718,0.158126098970108
6,56,0.158086388749372,0.158126098970108,0.152412804586718,0.158126098970108
6,57,0.158086388749372,0.158126098970108,0.152412804586718,0.158126098970108
6,58,0.158086388749372,0.158126098970108,0.152412804586718,0.158126098970108
6,59,0.158086388749372,0.158126098970108,0.152412804586718,0.158126098970108
6,60,0.158086388749372,0.158126098970108,0.152412804586718,0.158126098970108
6,61,0.158086388749372,0.158126098970108,0.152412804586718,0.158126098970108
6,62,0.158086388749372,0.158126098970108,0.152412804586718,0.158126098970108
6,63,0.158086388749372,0.158126098970108,0.152412804586718,0.158126098970108
6,64,0.158086388749372,0.158126098970108,0.152412804586718,0.158126098970108
6,65,0.158086388749372,0.158126098970108,0.152412804586718,0.158126098970108
6,66,0.158086388749372,0.158126098970108,0.153883495145631,0.158126098970108
6,67,0.158086388749372,0.158126098970108,0.157914478619655,0.158126098970108
6,68,0.16103661681279,0.158457968024755,0.161423414130995,0.159231562661166
6,69,0.187277673153379,0.186627785877942,0.162815311342388,0.186744476865361
6,70,0.187277673153379,0.186627785877942,0.162815311342388,0.186744476865361
6,71,0.187277673153379,0.186627785877942,0.162815311342388,0.186744476865361
6,72,0.187277673153379,0.186627785877942,0.162815311342388,0.186744476865361
6,73,0.187277673153379,0.186627785877942,0.162815311342388,0.186744476865361
6,74,0.187277673153379,0.186627785877942,0.162815311342388,0.186744476865361
6,75,0.187277673153379,0.186627785877942,0.162815311342388,0.186744476865361
6,76,0.187277673153379,0.186627785877942,0.162815311342388,0.186744476865361
6,77,0.187277673153379,0.186627785877942,0.164584077115316,0.186744476865361
6,78,0.187277673153379,0.186627785877942,0.170367605896623,0.186744476865361
6,79,0.187277673153379,0.186627785877942,0.175757575757576,0.186744476865361
6,80,0.187277673153379,0.186627785877942,0.182060755336617,0.186744476865361
6,81,0.189498703543647,0.18733794295592,0.190146931719965,0.189930855661193
6,82,0.197559366754617,0.198360655737705,0.167480998914224,0.197372742200328
6,83,0.197559366754617,0.198360655737705,0.167480998914224,0.197372742200328
6,84,0.197559366754617,0.198360655737705,0.167480998914224,0.197372742200328
6,85,0.197559366754617,0.198360655737705,0.168122270742358,0.197372742200328
6,86,0.197559366754617,0.198360655737705,0.176900584795322,0.197372742200328
6,87,0.197559366754617,0.198360655737705,0.185453400503778,0.197372742200328
6,88,0.197202320027294,0.199590583418628,0.196861139542818,0.198908222449676
6,89,0.216083150984683,0.226077812828601,0.156870086110071,0.22075172048703
6,90,0.216083150984683,0.226077812828601,0.168863261943987,0.22075172048703
6,91,0.216083150984683,0.226077812828601,0.179780420860018,0.22075172048703
6,92,0.216083150984683,0.226077812828601,0.193515182707154,0.22075172048703
6,93,0.203042715038034,0.210064365125805,0.20245757753072,0.20245757753072
6,94,0.27313769751693,0.2646484375,0.175740868366644,0.270127118644068
6,95,0.27313769751693,0.2646484375,0.205955334987593,0.270127118644068
6,96,0.415458937198068,0.339285714285714,0.239067055393586,0.395522388059701
6,97,0.415458937198068,0.339285714285714,0.239067055393586,0.395522388059701
6,98,0.392156862745098,0.388888888888889,0.134969325153374,0.397350993377483
6,99,NA,NA,0.032520325203252,NA
7,55,0.163197026022305,0.1631135349529,0.156257282684689,0.163197026022305
7,56,0.163197026022305,0.1631135349529,0.156257282684689,0.163197026022305
7,57,0.163197026022305,0.1631135349529,0.156257282684689,0.163197026022305
7,58,0.163197026022305,0.1631135349529,0.156257282684689,0.163197026022305
7,59,0.163197026022305,0.1631135349529,0.156257282684689,0.163197026022305
7,60,0.163197026022305,0.1631135349529,0.156257282684689,0.163197026022305
7,61,0.163197026022305,0.1631135349529,0.156257282684689,0.163197026022305
7,62,0.163197026022305,0.1631135349529,0.156257282684689,0.163197026022305
7,63,0.163197026022305,0.1631135349529,0.156257282684689,0.163197026022305
7,64,0.163197026022305,0.1631135349529,0.156257282684689,0.163197026022305
7,65,0.163197026022305,0.1631135349529,0.156622284512964,0.163197026022305
7,66,0.163197026022305,0.1631135349529,0.159672958999639,0.163197026022305
7,67,0.163197026022305,0.1631135349529,0.163260250216772,0.163197026022305
7,68,0.165559529892693,0.164154317833418,0.166326009197752,0.16504854368932
7,69,0.180512820512821,0.180438794340783,0.158154579502894,0.180475799835931
7,70,0.180512820512821,0.180438794340783,0.158154579502894,0.180475799835931
7,71,0.180512820512821,0.180438794340783,0.158154579502894,0.180475799835931
7,72,0.180512820512821,0.180438794340783,0.158154579502894,0.180475799835931
7,73,0.180512820512821,0.180438794340783,0.158154579502894,0.180475799835931
7,74,0.180512820512821,0.180438794340783,0.158154579502894,0.180475799835931
7,75,0.180512820512821,0.180438794340783,0.158154579502894,0.180475799835931
7,76,0.180512820512821,0.180438794340783,0.158316291751875,0.180475799835931
7,77,0.180512820512821,0.180438794340783,0.162517780938834,0.180475799835931
7,78,0.180512820512821,0.180438794340783,0.167503253392824,0.180475799835931
7,79,0.180512820512821,0.180438794340783,0.17429406037001,0.180475799835931
7,80,0.180512820512821,0.180438794340783,0.179959100204499,0.180475799835931
7,81,0.184674989238054,0.182953077916487,0.185535944898838,0.184459750322858
7,82,0.206617150573937,0.206630944407234,0.164659685863874,0.206492637215529
7,83,0.206617150573937,0.206630944407234,0.164659685863874,0.206492637215529
7,84,0.206617150573937,0.206630944407234,0.164659685863874,0.206492637215529
7,85,0.206617150573937,0.206630944407234,0.17120836774016,0.206492637215529
7,86,0.206617150573937,0.206630944407234,0.181067531701563,0.206492637215529
7,87,0.206617150573937,0.206630944407234,0.191489361702128,0.206492637215529
7,88,0.208189951823813,0.207501720578114,0.203716448726772,0.208189951823813
7,89,0.217367256637168,0.218617021276596,0.15717017208413,0.217250673854447
7,90,0.217367256637168,0.218617021276596,0.166461159062885,0.217250673854447
7,91,0.217367256637168,0.218617021276596,0.182191780821918,0.217250673854447
7,92,0.217367256637168,0.218617021276596,0.198869475847893,0.217250673854447
7,93,0.232382061735585,0.232382061735585,0.228887594641817,0.230634828188701
7,94,0.263408820023838,0.247879359095193,0.157496561210454,0.252998909487459
7,95,0.263408820023838,0.247879359095193,0.182493806771263,0.252998909487459
7,96,0.355614973262032,0.306479859894921,0.200294550810015,0.333333333333333
7,97,0.355614973262032,0.306479859894921,0.200294550810015,0.333333333333333
7,98,0.355555555555556,0.33587786259542,0.0676229508196721,0.409090909090909
7,99,NA,0.444444444444444,0.037037037037037,NA
8,55,0.168888329979879,0.168952069442697,0.166831683168317,0.168952069442697
8,56,0.168888329979879,0.168952069442697,0.166831683168317,0.168952069442697
8,57,0.168888329979879,0.168952069442697,0.166831683168317,0.168952069442697
8,58,0.168888329979879,0.168952069442697,0.166831683168317,0.168952069442697
8,59,0.168888329979879,0.168952069442697,0.166831683168317,0.168952069442697
8,60,0.168888329979879,0.168952069442697,0.166831683168317,0.168952069442697
8,61,0.168888329979879,0.168952069442697,0.166831683168317,0.168952069442697
8,62,0.168888329979879,0.168952069442697,0.166831683168317,0.168952069442697
8,63,0.168888329979879,0.168952069442697,0.166831683168317,0.168952069442697
8,64,0.168888329979879,0.168952069442697,0.166831683168317,0.168952069442697
8,65,0.168888329979879,0.168952069442697,0.166831683168317,0.168952069442697
8,66,0.168888329979879,0.168952069442697,0.166831683168317,0.168952069442697
8,67,0.168888329979879,0.168952069442697,0.167204167700323,0.168952069442697
8,68,0.170887695062676,0.16858531593758,0.171143514965464,0.169352775645945
8,69,0.187422424493173,0.187654830718415,0.172768023907359,0.18769357836052
8,70,0.187422424493173,0.187654830718415,0.172768023907359,0.18769357836052
8,71,0.187422424493173,0.187654830718415,0.172768023907359,0.18769357836052
8,72,0.187422424493173,0.187654830718415,0.172768023907359,0.18769357836052
8,73,0.187422424493173,0.187654830718415,0.172768023907359,0.18769357836052
8,74,0.187422424493173,0.187654830718415,0.172768023907359,0.18769357836052
8,75,0.187422424493173,0.187654830718415,0.172768023907359,0.18769357836052
8,76,0.187422424493173,0.187654830718415,0.172768023907359,0.18769357836052
8,77,0.187422424493173,0.187654830718415,0.172768023907359,0.18769357836052
8,78,0.187422424493173,0.187654830718415,0.172768023907359,0.18769357836052
8,79,0.187422424493173,0.187654830718415,0.178578345922913,0.18769357836052
8,80,0.187422424493173,0.187654830718415,0.184868822452715,0.18769357836052
8,81,0.190965532005994,0.187968315135945,0.192035966602441,0.191179618925284
8,82,0.195121951219512,0.198874917273329,0.150540540540541,0.196392785571142
8,83,0.195121951219512,0.198874917273329,0.150540540540541,0.196392785571142
8,84,0.195121951219512,0.198874917273329,0.150540540540541,0.196392785571142
8,85,0.195121951219512,0.198874917273329,0.15073329712113,0.196392785571142
8,86,0.195121951219512,0.198874917273329,0.158032596041909,0.196392785571142
8,87,0.195121951219512,0.198874917273329,0.164525227201504,0.196392785571142
8,88,0.195121951219512,0.197623089983022,0.173174872665535,0.197283531409168
8,89,0.216567406605306,0.220159151193634,0.155805243445693,0.216816499206769
8,90,0.216567406605306,0.220159151193634,0.166048619695097,0.216816499206769
8,91,0.216567406605306,0.220159151193634,0.179405034324943,0.216816499206769
8,92,0.216567406605306,0.220159151193634,0.196189495365602,0.216816499206769
8,93,0.249854397204426,0.249854397204426,0.248689574839837,0.25160163075131
8,94,0.31864406779661,0.234142521534847,0.20353982300885,0.282970550576184
8,95,0.31864406779661,0.240196078431373,0.20353982300885,0.282970550576184
8,96,0.341954022988506,0.302325581395349,0.205638474295191,0.316062176165803
8,97,0.341954022988506,0.302325581395349,0.205638474295191,0.316062176165803
8,98,0.45,0.33195020746888,0.129098360655738,0.402877697841727
8,99,NA,NA,0.0450819672131148,NA
9,55,0.16051567239636,0.160434562910561,0.157193497127491,0.160454832596336
9,56,0.16051567239636,0.160434562910561,0.157193497127491,0.160454832596336
9,57,0.16051567239636,0.160434562910561,0.157193497127491,0.160454832596336
9,58,0.16051567239636,0.160434562910561,0.157193497127491,0.160454832596336
9,59,0.16051567239636,0.160434562910561,0.157193497127491,0.160454832596336
9,60,0.16051567239636,0.160434562910561,0.157193497127491,0.160454832596336
9,61,0.16051567239636,0.160434562910561,0.157193497127491,0.160454832596336
9,62,0.16051567239636,0.160434562910561,0.157193497127491,0.160454832596336
9,63,0.16051567239636,0.160434562910561,0.157193497127491,0.160454832596336
9,64,0.16051567239636,0.160434562910561,0.157193497127491,0.160454832596336
9,65,0.16051567239636,0.160434562910561,0.157193497127491,0.160454832596336
9,66,0.16051567239636,0.160434562910561,0.157193497127491,0.160454832596336
9,67,0.16051567239636,0.160434562910561,0.15907960199005,0.160454832596336
9,68,0.161749615187276,0.160466906105695,0.162262698819908,0.161236531554643
9,69,0.179033915724563,0.178960345181837,0.164875879955539,0.178997122893547
9,70,0.179033915724563,0.178960345181837,0.164875879955539,0.178997122893547
9,71,0.179033915724563,0.178960345181837,0.164875879955539,0.178997122893547
9,72,0.179033915724563,0.178960345181837,0.164875879955539,0.178997122893547
9,73,0.179033915724563,0.178960345181837,0.164875879955539,0.178997122893547
9,74,0.179033915724563,0.178960345181837,0.164875879955539,0.178997122893547
9,75,0.179033915724563,0.178960345181837,0.164875879955539,0.178997122893547
9,76,0.179033915724563,0.178960345181837,0.164875879955539,0.178997122893547
9,77,0.179033915724563,0.178960345181837,0.164875879955539,0.178997122893547
9,78,0.179033915724563,0.178960345181837,0.164841284573974,0.178997122893547
9,79,0.179033915724563,0.178960345181837,0.169583819525476,0.178997122893547
9,80,0.179033915724563,0.178960345181837,0.176230345109251,0.178997122893547
9,81,0.181857265692175,0.180567497850387,0.183147033533964,0.180782459157352
9,82,0.211172102034227,0.210560206052801,0.165481735719539,0.210678674815053
9,83,0.211172102034227,0.210560206052801,0.165481735719539,0.210678674815053
